Filename	Keywords
kiel_051002_10-3.jpg	wood;water;verticals;vertical;USA;US;United States of America;United States;U.S.A.;U.S.;trees;tree;travel;stones;stone;rustic;ropes;rope;rocks;rock;rivers;river;places;pieces+parts;pedestrian bridges;pedestrian bridge;outsides;outside;outdoors;outdoor;nobody;natural light;Idaho;ID;footbridges;footbridge;foot bridges;foot bridge;duotones;duotone;daytime;daylight;day-time;day time;dangers;danger;closeups;closeup;close ups;close up;bridges;bridge;boulders;boulder;boards;board;black and whites images;black and white image;adventures;adventure
kiel_051002_10-4.jpg	West Indies;West Indian;two;travel;toughness;tough;sports equipment;sports;sporting equipment;safety equipment;safety;ropes;rope;protective gear;protection;protect;pieces+parts;nobody;Latin American;Latin America;horizontals;horizontal;helmets;helmet;duotones;duotone;Cuban;Cuba;CU;closeups;closeup;close ups;close up;Caribbean;boxing helmets;boxing helmet;boxing;black and whites images;black and white image;2
kiel_051002_10-5.jpg	women;woman;water;waist up;USA;US;United States of America;United States;U.S.A.;U.S.;travel;tranquillity;tranquility;tranquil;togetherness;together;sunglasses;smiling;smiles;smile;sky;skies;sitting;sit;side view;shadows;shadow;serenity;serene;retrievers;retriever;petting;pets;pet;people;peaceful;peace;patting;pat;outsides;outside;outdoors;outdoor;one person;natural light;lone;lochs;loch;lifestyle;lakes;lake;Labrador retrievers;Labrador retriever;joy;individual;Idaho;ID;horizontals;horizontal;happy;happiness;grins;grinning;grin;friendship;friends;friend;females;female adults;female adult;female;expressive;expression;enjoy;dogs;dog;docks;dock;delight;daytime;daylight;day-time;day time;companionship;colour images;colour image;color images;color image;clear sky;clear skies;Caucasians;Caucasian appearance;Caucasian;calm;blue sky;blue skies;animals;animal;adults;adult;1 person;1
kiel_051002_10.jpg	Wyoming;WY;wooden fences;wooden fence;wood fences;wood fence;USA;US;United States of America;United States;U.S.A.;U.S.;travel;strong;strength;speed;running;run;pens;pen;paddocks;paddock;outsides;outside;outdoors;outdoor;nobody;natural light;movements;movement;move;motion-blurs;motion-blur;motion blurs;motion blur;horses;horse;horizontals;horizontal;four;fences;fence;fast;duotones;duotone;daytime;daylight;day-time;day time;corrals;corral;closeups;closeup;close ups;close up;black and whites images;black and white image;animals;animal;4
kiel_051002_11-2.jpg	West Indies;West Indian;well worn;weathered;verticals;vertical;travel;sky;skies;plants;plant;places;overcast;outside;outdoors;outdoor;old;nobody;natural light;Latin American;Latin America;fields;field;farms;farming;farm;exteriors;exterior;duotones;duotone;doors;door;daytime;daylight;day-time;day time;Cuban;Cuba;CU;crops;crop;cloudy sky;cloudy skies;cloudy;clouds;cloud;Caribbean;buildings;building exteriors;building exterior;building;black and whites images;black and white image;barns;barn doors;barn door;barn;architecture;agriculture
kiel_051002_11.jpg	Wyoming;WY;verticals;vertical;USA;US;United States of America;United States;U.S.A.;U.S.;travel;strong;strength;ranching;ranch;outsides;outside;outdoors;outdoor;one;nobody;natural light;longhorn cattle;horns;horn;faces;face;duotones;duotone;daytime;daylight;day-time;day time;cows;cow;closeups;closeup;close ups;close up;cattle;black and whites images;black and white image;animal;1; animals
kiel_051002_12.jpg	walking;walk;verticals;vertical;USA;US;United States of America;United States;U.S.A.;U.S.;two people;two;trees;tree;travel;teamwork;surfing;surfboards;surfboard;siblings;sibling;shores;shorelines;shoreline;shore;seasides;seaside;seashores;seashore;seas;sea;sand;recreations;recreation;people;outsides;outside;outdoors;outdoor;oceans;ocean;natural light;males;male;lifestyle;kids;kid;HI;Hawaii;full body;footprints;footprint;foot prints;foot print;family;families;daytime;daylight;day-time;day time;cooperation;cooperate;colour images;colour image;color images;color image;coasts;coastlines;coastline;coastal;coast;children;childhood;child;Caucasians;Caucasian appearance;Caucasian;carrying;carry;brothers;brother;boys;boy;beaches;beach;barefoot;barefeet;bare foot;bare feet;back view;2 people;2
kiel_051002_15.jpg	wetlands;wetland;water;vests;vest;USA;US;United States of America;United States;U.S.A.;U.S.;travel;three quarter length;sports;solemn;recreations;recreation;portraits;portrait;people;outsides;outside;outdoors;outdoor;one person;natural light;middle aged;middle age;men;mature men;mature man;mature adults;mature adult;marshes;marsh;man;males;male mature adults;male mature adult;male;looking at camera;lone;lifestyle;individual;Idaho;ID;horizontals;horizontal;hats;hat;grasses;grass;front view;fly fishing;fishing rods;fishing rod;fishing poles;fishing pole;fishing;duotones;duotone;dignity;dignified;daytime;daylight;day-time;day time;clothing;clothes;Caucasians;Caucasian appearance;Caucasian;black and whites images;black and white image;1 person;1
kiel_051002_16.jpg	water;USA;US;United States of America;United States;U.S.A.;U.S.;trees;tree;travel;surfing;surfboards;surfboard;surf;sky;skies;shores;shorelines;shoreline;shore;seasides;seaside;seashores;seashore;seas;sea;sand;recreations;recreation;people;partly cloudy;outsides;outside;outdoors;outdoor;one person;oceans;ocean;natural light;lone;lifestyle;lasses;lass;kids;kid;individual;horizontals;horizontal;HI;Hawaii;goal;girls;girl;full body;front view;females;female;daytime;daylight;day-time;day time;colour images;colour image;color images;color image;coasts;coastlines;coastline;coastal;coast;cloudy sky;cloudy skies;cloudy;clouds;cloud;children;childhood;child;Caucasians;Caucasian appearance;Caucasian;blondes;blonde;beaches;beach;barefoot;barefeet;bare foot;bare feet;balance;aspire;aspirations;aspiration;ambition;1 person;1
kiel_051002_17.jpg	young men;young man;young adults;young adult;turf;sports equipment;sports;sporting equipment;sport;sod;socks;sock;soccer field;soccer balls;soccer ball;soccer;shorts;shoes;shoe;pitches;pitch;pieces+parts;people;outsides;outside;outdoors;outdoor;natural light;men;man;male young adults;male young adult;male;legs;leg;lawns;lawn;horizontals;horizontal;groups;group;grasses;grass;footballs;football pitches;football pitch;football;five people;European football;daytime;daylight;day-time;day time;contest;competitive;competition;compete;colour images;colour image;color images;color image;clothing;clothes;closeups;closeup;close ups;close up;cleats;cleat;Caucasians;Caucasian appearance;Caucasian;ball;5 people
